x,y
-23.791573803000773,42.40479799242065
-25.487649337018393,41.9363719840296
-25.797144421824562,43.37965782557982
-26.393876337997686,42.79896442091757
-26.512122097131964,43.30772523141336
-22.944144449736893,39.52296212001213
-24.48610936091419,42.668980253493224
-25.060700649909098,43.33132875095917
-24.212464031383718,39.30169896317371
-25.039173238339917,43.21203217166892
-24.303645034718556,39.90662711241833
-23.384638559266648,38.370002894698345
-24.155466187995277,40.355008279408736
-24.9969408448416,42.95200249066326
-24.495675596986384,39.77804381650506
-27.737510703386313,39.11979442739708
-23.705909320697366,38.44989602645843
-25.128076158911345,39.66252909251502
-22.182146117257876,42.793370463495464
-22.902222143277914,40.00427626749593
-23.537304440782872,36.791353066136374
-22.713342519669975,38.89198822960984
-24.572377920456237,36.40918622199247
-22.921133165904013,38.92838999132027
-22.477823400740544,36.53916716851382
-25.621986121288806,38.06204600419551
-24.422151920918882,37.799910830732514
-23.158574258399565,37.046989010949055
-24.653280253715472,39.745827404644274
-25.488182704701902,40.05006983571706
-21.44625829262995,34.99055641386694
-24.800312402495624,35.55718348554514
-23.812579558744915,35.45286783252807
-22.28208202586748,36.30435549704446
-25.321304560925952,36.31954373540945
-23.69103301319539,37.07711622961293
-22.290857188970296,38.93028649748229
-24.027906554430043,36.94816202117531
-23.08977867594457,34.52220016334869
-24.892345910411002,35.73818636593123
-21.947788373277536,37.258283134592155
-22.49995617620463,37.45201756054365
-25.279549659459242,34.615285169008104
-24.98136919621131,35.63517016034051
-25.744416138642183,35.53016523960218
-23.177512319323203,35.11795047411195
-23.26311713099906,36.80995506023391
-24.94225425658932,34.63178493276127
-21.01048853837295,33.561005226524514
-20.5654896077526,35.506862666374445
-21.401384996596235,34.47020633401956
-25.936994097682117,32.24694329141483
-24.95052245780831,33.83636946854095
-21.34919140345988,35.195711103827044
-23.926027110486988,32.37256948550477
-21.18108091114094,33.69923951428863
-22.42131597025845,31.918936267537536
-22.56863148661459,34.83828087368692
-22.0055545395194,35.58525912359609
-22.440032779986385,33.117553493571435
-22.69596532009775,29.42717714143436
-17.00070492934423,31.086048650744274
-21.709458339434335,34.875995706128506
-22.87540067390725,34.15291705177321
-22.604864871926353,34.546664481258425
-21.69238709699946,30.657585081797055
-21.612695754039407,31.343185201433744
-22.099715296717523,31.473147682440604
-22.27586724160792,30.325020603944463
-22.39654874859446,32.8213889438685
-20.69034031895849,28.16971272666673
-19.105794914679137,30.56190195568838
-21.590521096658524,30.377232917613327
-22.75098178149882,26.977050665504684
-21.298313563768584,29.725877676268915
-22.801301475191536,32.251778776302245
-22.20448460781392,29.45435092322483
-21.659594387887438,33.413289722178384
-23.40532906813336,26.966596961478242
-23.33924356793358,30.49408609073328
-20.10282426708653,31.167164657489764
-21.560760500914093,31.15208942074481
-21.07324222898601,29.1200113632886
-21.460804706502486,29.05936717140168
-19.489888834613907,28.77154497011095
-22.263325476055225,31.211533131130928
-19.75190717437523,28.923243219035527
-21.77491610915395,31.01955131960628
-19.461159771653833,29.578984954814157
-20.77119076650455,27.926528211822344
-18.747586534703103,25.169009432452754
-23.1787160698183,29.444204541011494
-20.997682778302956,26.811435860291585
-20.325864417567825,28.55601569978252
-20.590429732748376,29.496559903058394
-22.649720387543894,29.7797480958865
-22.93849449087598,29.05091979369837
-18.980897727054362,26.344465925589027
-19.707478809658344,26.877094560207563
-21.49750672263879,28.7609837469676
-22.158992830628282,23.860585480874736
-22.120614066277575,29.272602054282583
-23.116251162260227,29.22058554663103
-20.674051761186515,25.255087366226334
-21.37694668444797,26.57703109417084
-18.689766596492923,24.79900073705873
-20.85155658535692,25.615829717494435
-22.11178195689003,28.596336834312634
-20.547867880848454,29.42182667891927
-18.737124812094493,28.59521072720799
-19.83540425753754,25.10804647632114
-19.07942242706362,25.70466453164731
-20.375210708579974,25.86110323756591
-19.54044834106009,25.328876145137546
-18.57967988108788,26.35822599966088
-21.14748557371688,24.707642470333067
-18.232562640120406,25.308909038934587
-19.84599527692946,22.553927767293565
-19.62592369411083,26.521719898507506
-19.03415064500577,24.6726918595094
-20.460036968487064,25.433488516668994
-19.524719922156685,22.96817635540114
-21.865499853204003,22.888531163314905
-16.367929831683313,22.72020672546741
-19.78667712661288,25.90847038230631
-20.618869485423666,23.15795759681788
-17.725398308932615,23.514711011286412
-18.868765107027556,24.900319979581152
-16.954556586893247,28.76686782054768
-19.0289822374029,20.433120619949875
-19.11961609240168,20.882187596475212
-20.132432758381565,20.645394307278117
-18.78749927401228,23.184671217444247
-14.292725139722048,20.124212904782187
-20.116358839384894,21.072482908635255
-19.999970038552103,23.159201203773456
-19.351526982478966,23.04328485491578
-18.738939378463435,20.79652629206227
-17.178911325381453,20.94767293281134
-19.341074576510604,24.4368096922826
-16.855869239137743,18.308682597314963
-17.541572392791263,22.110489305559163
-14.997257992277293,22.33186736237023
-16.822083661862564,19.995028637435052
-17.59950796407452,22.508058006668062
-19.20401504879663,21.63289110111047
-18.421400469925516,22.70301506755981
-16.838011443502104,22.050323283187385
-23.945324451187084,19.418138750198068
-20.394974167644648,21.95091630870763
-16.135103069620023,22.7262769206421
-17.220356201700238,19.571305415395738
-15.056955178464428,24.779904480368092
-19.340085724517095,19.949163584144827
-15.909103798198988,19.956431087965743
-18.14114609915497,22.101114971042847
-15.587747242644548,23.308303522720195
-17.13136168274873,18.50234946471229
-16.294493974363462,20.85171438113371
-19.925274970950017,22.139948769471136
-19.246857225249382,19.832472053550095
-16.73814524771508,15.763292915833844
-17.573603320351793,21.573771688254674
-18.608979828596123,17.45395247270034
-16.493417241739213,19.22442676823423
-18.227473459959352,18.6572641471924
-16.510689465147486,20.478111776545546
-14.476825008308602,20.809448557255006
-15.167803476564112,19.62496289484762
-16.432764728293492,20.469854551280413
-14.600330283036733,18.998366001868064
-17.770486864629596,17.087810016087413
-17.520168840281602,20.278089337050073
-17.96243644743258,18.18215516239547
-18.541428319973356,18.767895434742467
-16.23854118560438,16.549690900394786
-13.445919675357299,16.452538052389095
-16.06537158933954,16.419963848116193
-15.351906740357308,18.01039433892309
-17.911514616953436,18.642716056324474
-17.439991686731197,18.287086061350074
-14.65554101304693,16.147828510560455
-16.609871835434934,16.666146847213714
-14.569670740775953,18.71726694802312
-14.825588633423008,15.22264235275549
-17.438717193507625,16.930901294861197
-14.265304170394044,16.91188681026882
-15.079598174290123,15.980338986604938
-17.659126193640983,15.53754228646595
-16.22683613791739,18.091692322569717
-14.007560166459726,15.204713806573228
-14.776496311299741,16.231602986366795
-16.546820782539008,17.574067534461367
-17.27564358406634,16.151018837638006
-18.299537756574928,12.52251169878064
-17.80019991465579,17.52948435961285
-15.318128553395914,15.560781064393861
-17.465967979365338,15.037947914616083
-14.154652813909987,15.576298751612304
-15.110873760715716,13.55216367159765
-15.464942633892939,14.801876737605632
-10.564347944506126,17.75478642320653
-14.054282328167844,14.075536986807593
-13.821216219029283,14.117276486357218
-15.791032274254915,17.49344623650292
-15.557924103972201,15.447011769954079
-16.983919400912896,14.29766595590291
-18.44580711561119,12.456958478862337
-14.259829530443309,15.837053225695172
-18.3866380335251,17.019441185103386
-13.947147906850988,13.059408110681362
-12.919087236377568,17.33388503451113
-13.863985222517044,10.637114118392327
-15.495482037181517,12.936242953249815
-13.288998929851461,11.762199824517962
-13.38265839168285,12.524740526306775
-16.376061933899816,14.759617967763837
-15.17396404852261,13.731816162678616
-11.46115552334226,12.132036535666524
-15.067543491001315,11.26640845115762
-13.591078760153014,12.296211263960751
-14.676145457477187,14.204660685106086
-13.613900173980872,12.989260134300267
-11.234390171894628,11.122155343836761
-11.277017774118402,9.94060291123784
-11.884029517424473,13.545248821438115
-13.379606934568024,13.071971087858625
-12.510750139451025,12.932365713129585
-14.972494367557427,14.75184170626904
-13.302274750950227,13.372478386977233
-11.741445784956948,12.26348926462192
-14.651302754420955,8.5035191993131
-15.31490269476206,11.958952935746519
-12.55789534856623,11.685270643428892
-14.551702146691524,12.263291148837693
-12.807389750808182,11.323166310448775
-11.593709126371223,11.105408476530751
-12.849386557994542,13.677377009931508
-15.871698643081247,12.49118648385279
-14.628337650566078,13.737587121915352
-13.986888842994498,10.15268931445235
-12.54050272919504,10.260256674758145
-13.338296042289807,9.619475699093647
-12.326107596042526,12.305724056815578
-11.829118911460736,11.083580566764336
-15.91935806385504,11.061528871766903
-12.28986097461775,10.222580960879064
-14.118003092464914,13.674256966340321
-11.107980270536226,9.163820994468441
-12.451217257721574,9.669430915317173
-10.670987482870261,10.777292907966872
-12.832367458964004,8.919674312104092
-13.247093987766881,12.46163864950793
-12.490418721559255,9.314624464353233
-13.84533450576023,12.030599067686357
-14.225869855007108,10.608861308034099
-11.156992189152737,10.94470841952952
-10.36661728914741,10.170480659863166
-12.749223709729591,12.296388915349683
-14.447712585787125,8.962325467878651
-13.723826550064619,10.63821366319183
-14.488268474428892,6.56715644630656
-13.363800359034075,11.099831522319967
-9.575913739739258,11.470713087362839
-12.573206257875638,8.070587044760133
-13.259888580266038,10.13915779192592
-12.629117086755004,7.61106796054237
-12.97248238395061,8.86684821150722
