x,y
-0.1295230394029788,5.07349985902132
0.05345961453760219,5.009094843918365
-0.006047253003621641,5.233104079091343
0.10739018710921062,4.990059397889063
-0.02797871521865304,4.812418774033302
0.0898377178702969,4.879147754897847
-0.2304695359398099,4.809017146520923
0.4863856593197092,4.765929605290759
-0.08529414782393832,5.063696327434856
-0.025883565490446677,5.040559214459394
0.14968341838524263,5.64155463254553
0.3995749002152411,5.3390447412863065
0.12165628185975584,5.548423599782922
0.10243641140315128,5.120609032946459
0.26384562256598754,5.3068954474441155
0.3401180015204173,5.527575394784909
0.20728401366602822,5.655256955962636
0.2689373080064215,5.860659021241462
0.2524105469357114,5.360878706973854
0.13092031172607935,5.728660594540425
0.11715489873547819,5.884937032233679
0.06642792419100343,6.073781302140933
-0.028777675333390956,5.878662355358758
0.2726036566856793,6.202751458368711
0.14483956791966474,5.924401925965467
-0.16178921526086193,5.981178118605125
0.473191908850924,5.895575255858762
0.41299998597353654,5.960781143081296
0.21298359561677288,5.939414300925094
0.12181697470808499,6.049397753130044
0.3250165232890291,6.686433195233061
0.44380012198347063,6.478934481057018
0.5109801667605891,6.335199589449859
0.2100196617442063,6.279536461423078
0.289058269471887,6.456381240535894
0.27712100241386595,6.4977051946330615
0.3597639525274705,6.666199746872924
0.2961602332865906,6.682876060864863
0.16923978345723478,6.535346453054943
0.5292051642492351,6.538225354555273
0.4772275393364652,7.1601822962799675
0.31910876497707535,6.9801990118122035
0.186144944022745,7.1036531944969585
0.6801678151739126,7.1322771020444815
0.34043074487161196,6.735702468953527
0.5412660870365642,7.093220747845733
0.48434788430078285,7.10867709335012
0.41508552455670555,6.798165234433861
0.23650965063711765,6.639234255297118
0.5612574091913624,6.884614896858305
0.635820620858591,7.27694144633794
0.45880660244696514,7.178963857471009
0.5304165462754085,7.879969356899011
0.6794007327408944,7.285524624051735
0.6736813241301537,7.241810655501182
0.541951652766173,7.417594625502939
0.5747498117886275,7.197865512544369
0.45814701458722445,7.560789014725348
0.4405700243357698,7.142634860497659
0.5907315517425193,7.449824101281172
0.49320344072297095,7.902566122163297
0.6394727926649078,7.5623124810704745
0.8396160057257691,7.8228259471449455
0.23116974232293575,7.77329912677506
0.7950900380539805,8.02872506748861
0.8800441022321475,8.016894453241031
0.8823062892846638,7.810976720990873
0.8374847582095023,8.021721906371438
0.549642968409882,7.8478770900321795
0.3873467827380014,7.719557770072163
0.7934185115677611,8.486499798040905
0.3455644578615982,8.367255175746333
0.6469849985012588,8.14528366392598
0.9205045105026994,8.206766189857584
1.0282433628931682,8.482524488021518
0.7585632345884832,7.950151156894467
0.560428845458316,8.062545004019517
0.7265936350260088,8.395140356342164
0.8759575736331049,8.112280818693899
0.8656628716506449,8.241072179781435
0.6571675436405109,8.239315393703432
0.7016495372959115,8.533969003835873
1.1880881958312441,8.409115778368507
0.9019320376135683,8.667031450401806
0.9565178886890382,8.282480079126854
0.6051014991980426,8.681069758616086
1.018035080781208,8.447056449992369
1.0495107842394573,8.432274613964653
1.1501054154770074,8.675880177890765
0.9647525468789643,8.909045974664958
0.56723494157669,8.496615742338431
1.1031349136838664,8.8653620712191
1.2966545044030429,8.93411515405913
0.9104632011180124,8.698835026543524
0.5900059889073719,9.11678591627897
1.0394777337320042,8.893939831766907
0.9845939919643463,8.931122882065722
0.5926263468311463,9.150476602141175
1.0467880572492108,8.741475356155147
0.6212575987126865,8.937811346842533
0.8639693357594809,9.057669020286193
0.8525416549472917,8.995449947155691
0.7464936986300988,8.795284715562662
0.8822497017826262,9.255137628791543
0.7932034890581052,9.18218038048889
0.8039432598265768,9.45296219642724
1.0414275095622785,9.511025989085663
0.8684375918562051,9.444520858869389
0.7990496831869938,9.24851969120698
1.3041906526943243,9.303962477943793
1.1955181110838053,9.588684478981842
1.2526092622968918,9.358412738405544
0.8846768547291614,9.362054043066845
0.9224183575556033,9.608163886475582
1.2271192260273296,9.282864017615402
0.5924238206114391,9.545090611616759
1.2427141657642475,9.493369616787849
1.2291507398086894,9.557708681868059
1.3909658713537334,9.515619225525288
1.2706981620549154,9.641130321349507
1.0409361958040029,9.267884324058832
1.158630094145848,9.823622582857862
0.8028628496456218,9.829241957178432
1.261973578655187,9.400074288603456
1.6192816772945875,9.803318161802727
1.2215747110429303,9.431484011914735
0.9974727699190435,9.855965198948198
1.2498539382117657,9.824415753595211
1.3332384155197752,9.327044973023977
1.2098350310175108,9.952775597076826
1.5638669394066471,9.588173364156178
0.9047524015706963,9.774288234117826
1.2183426471495686,9.618637373789973
1.621901112846164,9.423301476401791
1.3231330779358208,9.626958850605766
1.5207504900296172,9.82061168530851
0.9768595764600824,10.4452620002407
1.0776264349352935,10.029651108996333
1.1644173398206754,10.066093912397513
1.23665388057068,9.8940796594462
1.1502360201395505,9.737388324269771
1.515010354979153,9.998090766450709
1.4592164503879845,10.059650740933836
1.5714816920634882,10.126812685367867
2.0373465251944207,10.07337417515566
1.3497523815933723,9.98798537774358
1.6257805794748865,9.957902439277678
1.3190234575593556,10.021475756302257
1.409878418043852,9.841043756122819
0.9697510968434286,9.770955794865891
1.3138006241836533,10.234167654882361
1.5058398495694927,9.860979309781621
1.5736045415238715,9.56076833673233
1.9413416484439154,9.74512404055113
1.7752726733380533,9.812800241170024
1.432656195069618,10.01321975185364
1.5133614155593493,10.370099018338912
1.627741307350422,10.008558802319747
1.2323322262969045,9.808748968809741
1.5493961846520399,9.962872734296912
1.6067385154806098,9.717455616652996
1.6194407387153904,10.06468694758659
1.6203943766133406,9.864587083938654
1.8710495952551156,9.931034190921343
1.5410988293140409,9.812627043622824
1.4047789387692884,10.134901332919165
1.8271861016655733,9.802780169028273
1.2937054354095527,10.065043771113082
1.857070501949603,10.24977339594276
1.7255059619124997,10.145410906835313
1.7255317708037314,10.336843036031903
1.8010128489736423,10.052537824661673
1.2288761212171855,10.217542590405012
1.60278714277204,10.421737884584628
1.6238050639343196,9.684834539928643
1.7388654328596462,9.651242023461284
1.607881265353772,10.143484878213716
1.5568869826355671,9.92053563379039
1.3035470445616129,9.908284910463971
1.5689312019299537,9.835573810869482
1.9793284989091446,10.079617198463373
1.7436242155678672,9.887027191367974
1.6719291208681477,10.341770478871995
1.960460345204212,10.080452853325047
1.7927695799794636,9.881261541900669
1.8542712190128232,9.59083727758189
1.8931761345932592,9.84602517424334
1.6901216035485471,9.938111107698115
2.049156494116323,9.664128729920137
1.7335306123828185,10.089786332261738
1.6321526820666794,9.831523012628443
2.076926505124527,9.56196290845115
1.8402364339767772,9.286707378410306
1.893274809380596,9.808716225239873
1.7654795543119233,9.509818485418917
1.8825849931869438,9.76995839111208
2.139638633412833,9.396022061640188
1.7167512537914433,9.881720137386866
1.916870416213551,9.408517723781518
1.9481127374844025,9.822413771955011
1.9433433428738562,9.726356635024693
2.1354626652511826,9.283763246195068
2.3380163116585404,9.412485727075456
2.051435140592583,9.435355205474297
1.9924748927140077,9.240240663573113
1.8415841008990466,9.217384997769146
2.2503910697618656,9.538214192200215
2.2538611102859645,9.600560180132709
2.0786043074606955,9.421789778327463
2.649158125213184,9.410179195832173
2.2501304187219606,9.064362952746015
2.1042652135355504,9.426128220994038
2.245311231001747,9.65946308520885
1.8719721687765634,9.317090374354
2.064672105471196,9.558172058375272
2.1412758713117848,9.285182949303671
1.945889985897042,9.313365269370255
2.267085055588373,9.204481367935765
2.394728398624624,9.263936429984721
2.0089781858393607,9.545231087762485
2.31594265172296,8.914480421227044
2.3949502141907484,9.215939088187287
2.426511619087839,8.963838844540703
2.3557010023143437,8.691672560499747
2.0566404871288326,8.87889135521757
2.0963422882270524,8.855380085429008
1.9622936376345566,8.758073239595573
2.270116806768188,8.910554711590866
2.558334685749167,9.170868465858636
2.1198004780090147,8.75923505849535
2.496514015373851,8.412067247009617
2.442069970218147,9.055434794117785
2.1523982592089093,9.011631122985028
2.512065360295553,8.644671568819122
2.525226797495884,8.603170003508124
2.3960657453570042,8.796343463236559
1.9975755314450796,8.433501968239918
2.3425744727265503,9.0273881219573
2.1850244738730904,8.620050344605446
2.239833942799117,9.183065285613782
2.623284432349702,8.446994029450574
2.3107795063272296,8.5713243496008
2.352822682430596,8.566295549407641
2.3557554902913935,8.313994912027397
2.5147061201207612,8.365808421445378
2.519865977902337,8.218084869026132
2.1982316169048777,8.12264617527785
2.394706602430611,8.281675408494298
2.5960354637865426,8.08418002166342
2.5943930934218233,8.122263872473276
2.277961287267115,7.9208624754391534
2.596466911547483,7.665313131477552
2.3692545023759273,7.813037983058702
2.6200690189755047,7.98568080013745
2.75188585811075,8.2060276011191
2.442068724716818,7.933502718028628
2.8604115556171132,7.768337440143999
2.803628144335971,8.14869279420335
2.184206961747866,8.03382795803853
2.6534285247355873,7.426586576015007
2.9057277926919594,7.221620701554029
2.676610366027605,7.801298819903663
2.487578186872655,7.855487946739369
2.5734062358613508,7.405836122668994
2.6004067955070553,7.57239002349078
2.577334460221977,7.470847869358836
2.9916754189878647,7.474468511327593
2.5974976016190463,7.64856233728235
2.4731220460243315,7.61721427978067
2.301394951204145,7.49241802145225
2.4184483121919196,7.086449414732421
2.6391271645757963,7.098902491452183
3.0648794300724957,7.227790369855211
2.797166528376204,7.367883211016248
2.6513353826571633,7.122144541120346
2.6600693772053012,7.396823652998416
2.812277430503306,6.915128532090781
2.9113031419955098,7.038218535175359
2.8288673847600845,6.957617866564187
2.270167810677566,7.076304468503687
2.6471810665722457,6.811462669895337
2.6493675359079094,6.404774197409695
2.9864701749420353,7.023341871539603
2.4624662338929384,6.285918342267545
3.015454257328007,6.7637563851164915
2.8390870912602653,6.251959189184234
2.7823706219678344,6.57306523966316
2.8046941029017867,6.668978268847853
2.6324515703376608,6.911254719047546
2.7135839332780107,6.400206406806511
2.6895501336343086,6.020593922588825
2.89237267701558,6.092878280938311
2.7908748174647755,5.988314191777588
2.7995605147465112,6.150374828927301
2.808324186881708,6.093782584840529
3.1429396715038793,6.084148461800982
2.9543428920279413,6.471582630319427
2.7810958478928107,6.452181117785385
2.9512858140047107,5.960976645590592
